net,length_um
cpuregs.regs\[17\]\[3\],13.92
cpuregs.regs\[5\]\[10\],13.92
cpuregs.regs\[5\]\[24\],13.92
cpuregs.regs\[8\]\[0\],13.92
_02325_,13.9
_04751_,13.9
cpuregs.regs\[25\]\[3\],13.9
cpuregs.regs\[28\]\[4\],13.9
cpuregs.regs\[9\]\[11\],13.9
cpuregs.regs\[20\]\[18\],13.89
_02032_,13.88
_03345_,13.88
net165,13.88
net236,13.88
_02167_,13.84
_02822_,13.84
_04521_,13.84
_05113_,13.84
_08040_,13.84
_08264_,13.84
_08292_,13.84
cpuregs.regs\[20\]\[21\],13.84
cpuregs.regs\[27\]\[9\],13.84
cpuregs.regs\[3\]\[31\],13.84
cpuregs.regs\[26\]\[29\],13.83
_03617_,13.82
_04715_,13.82
_05770_,13.82
cpuregs.regs\[23\]\[14\],13.82
_00725_,13.815
_03492_,13.8
_03672_,13.8
_04574_,13.8
cpuregs.regs\[11\]\[14\],13.8
cpuregs.regs\[17\]\[11\],13.8
cpuregs.regs\[24\]\[28\],13.8
cpuregs.regs\[25\]\[5\],13.8
cpuregs.regs\[4\]\[3\],13.8
cpuregs.regs\[7\]\[5\],13.8
_00787_,13.785
_02951_,13.78
_02399_,13.76
mem_do_rinst,13.76
_04453_,13.74
_04784_,13.74
_04886_,13.74
_05465_,13.74
_07259_,13.74
_07355_,13.74
_07608_,13.74
_08044_,13.74
_07855_,13.735
cpuregs.regs\[6\]\[11\],13.73
_05931_,13.72
cpuregs.regs\[0\]\[9\],13.72
cpuregs.regs\[15\]\[0\],13.72
cpuregs.regs\[27\]\[19\],13.72
cpuregs.regs\[31\]\[11\],13.72
_06182_,13.7
_07159_,13.7
count_cycle\[27\],13.68
cpuregs.regs\[27\]\[22\],13.68
_03718_,13.66
_04527_,13.66
_05945_,13.66
_08352_,13.66
_00311_,13.645
_03241_,13.64
_05099_,13.64
_06005_,13.64
cpuregs.regs\[3\]\[1\],13.64
_02433_,13.62
_03696_,13.62
_05132_,13.62
_07156_,13.62
cpuregs.regs\[14\]\[27\],13.615
_02661_,13.6
_03724_,13.6
_06234_,13.6
cpuregs.regs\[3\]\[24\],13.6
_01862_,13.58
_04828_,13.58
_07513_,13.58
cpuregs.regs\[17\]\[20\],13.58
cpuregs.regs\[19\]\[0\],13.58
cpuregs.regs\[23\]\[24\],13.58
cpuregs.regs\[24\]\[8\],13.58
cpuregs.regs\[5\]\[0\],13.58
_02281_,13.565
_05126_,13.56
_05958_,13.56
_07397_,13.56
cpuregs.regs\[18\]\[27\],13.55
_02119_,13.54
_02403_,13.54
_05065_,13.54
_05534_,13.54
_07660_,13.54
_07868_,13.54
cpuregs.regs\[29\]\[4\],13.54
cpuregs.regs\[3\]\[13\],13.54
_03413_,13.52
_02952_,13.5
_02769_,13.48
_05319_,13.48
cpuregs.regs\[0\]\[26\],13.48
cpuregs.regs\[3\]\[2\],13.48
_00972_,13.465
_02632_,13.46
_03843_,13.46
_05090_,13.46
_07328_,13.46
cpuregs.regs\[15\]\[15\],13.46
_02294_,13.44
_06416_,13.44
_07823_,13.44
_03334_,13.43
_04384_,13.42
_04696_,13.42
_05066_,13.42
_06579_,13.42
_06858_,13.42
_07075_,13.42
cpuregs.regs\[30\]\[16\],13.41
cpuregs.regs\[14\]\[13\],13.395
_03421_,13.38
_03472_,13.38
_04001_,13.38
_06577_,13.38
cpuregs.regs\[13\]\[12\],13.38
cpuregs.regs\[16\]\[3\],13.38
cpuregs.regs\[4\]\[12\],13.38
net286,13.38
_04370_,13.36
_07674_,13.36
cpuregs.regs\[13\]\[15\],13.36
_06447_,13.32
_04749_,13.315
_05584_,13.3
_06746_,13.3
_03597_,13.28
_04980_,13.28
cpuregs.regs\[18\]\[31\],13.275
_04259_,13.26
_04525_,13.26
cpuregs.regs\[23\]\[8\],13.26
_04139_,13.24
_05160_,13.24
cpuregs.regs\[13\]\[22\],13.24
cpuregs.regs\[20\]\[25\],13.24
cpuregs.regs\[6\]\[29\],13.24
cpuregs.regs\[21\]\[25\],13.22
is_slti_blt_slt,13.22
_04948_,13.2
cpuregs.regs\[31\]\[17\],13.2
_04807_,13.18
cpuregs.regs\[0\]\[31\],13.18
cpuregs.regs\[26\]\[11\],13.155
_00045_,13.145
_02949_,13.14
_05530_,13.14
cpuregs.regs\[23\]\[26\],13.14
cpuregs.regs\[28\]\[23\],13.14
cpuregs.regs\[29\]\[8\],13.14
cpuregs.regs\[7\]\[23\],13.14
_03759_,13.135
_00308_,13.125
_05000_,13.12
_05030_,13.12
_06758_,13.12
_07515_,13.12
cpuregs.regs\[16\]\[8\],13.12
cpuregs.regs\[21\]\[12\],13.12
cpuregs.regs\[21\]\[21\],13.12
cpuregs.regs\[25\]\[30\],13.12
cpuregs.regs\[4\]\[14\],13.12
cpuregs.regs\[5\]\[13\],13.12
cpuregs.regs\[9\]\[30\],13.12
cpuregs.regs\[10\]\[3\],13.115
_07261_,13.1
_07668_,13.1
cpuregs.regs\[0\]\[2\],13.1
_02114_,13.08
_02438_,13.08
_02953_,13.08
_04300_,13.08
_04859_,13.08
_05489_,13.08
_05853_,13.08
_06087_,13.08
cpuregs.regs\[5\]\[27\],13.08
net247,13.08
_00048_,13.065
_01161_,13.04
_01981_,13.04
_02628_,13.04
_03451_,13.04
_03467_,13.04
_04362_,13.04
_04926_,13.04
_05348_,13.04
_05811_,13.04
_07860_,13.04
cpuregs.regs\[5\]\[12\],13.04
cpuregs.regs\[2\]\[26\],13.035
_00069_,13.02
_05133_,13.02
_05984_,13.02
_06276_,13.02
_02306_,13
_05384_,13
_06745_,13
_04484_,12.98
_03834_,12.96
_06716_,12.96
_08013_,12.96
_08267_,12.96
cpuregs.regs\[10\]\[4\],12.95
_00191_,12.945
_03068_,12.94
_03579_,12.94
cpuregs.regs\[12\]\[22\],12.94
_05333_,12.925
_04476_,12.92
_05567_,12.92
count_cycle\[30\],12.92
cpuregs.regs\[23\]\[1\],12.92
cpuregs.regs\[2\]\[5\],12.91
_02424_,12.9
_04955_,12.9
_07049_,12.9
cpuregs.regs\[17\]\[30\],12.88
cpuregs.regs\[24\]\[6\],12.88
_05064_,12.86
_07636_,12.84
_03958_,12.825
_07510_,12.82
_08003_,12.82
_06545_,12.8
cpuregs.regs\[2\]\[0\],12.795
cpuregs.regs\[6\]\[28\],12.775
_01390_,12.765
_07839_,12.76
_08172_,12.76
cpuregs.regs\[19\]\[19\],12.76
_03761_,12.74
_05194_,12.74
_02565_,12.72
_03209_,12.72
_05789_,12.72
_08024_,12.72
_01725_,12.7
_01805_,12.7
_02045_,12.7
_04452_,12.7
_05839_,12.7
_08269_,12.7
cpuregs.regs\[1\]\[5\],12.7
cpuregs.regs\[23\]\[13\],12.7
_05082_,12.695
_05118_,12.69
_05783_,12.68
cpuregs.regs\[29\]\[23\],12.68
cpuregs.regs\[3\]\[23\],12.68
is_sltiu_bltu_sltu,12.68
_06601_,12.665
_03615_,12.66
_04523_,12.66
count_cycle\[54\],12.66
cpuregs.regs\[16\]\[16\],12.66
cpuregs.regs\[5\]\[30\],12.66
_02264_,12.64
_02649_,12.64
_04662_,12.64
_08196_,12.64
cpuregs.regs\[25\]\[4\],12.64
_00534_,12.625
_00542_,12.625
_02304_,12.62
_02370_,12.62
_03288_,12.62
_01775_,12.6
_05587_,12.58
_05650_,12.58
_05788_,12.58
_08170_,12.58
count_cycle\[17\],12.58
cpuregs.regs\[12\]\[1\],12.58
_03807_,12.56
_05193_,12.56
_07139_,12.56
_08318_,12.56
count_instr\[27\],12.56
_02567_,12.55
_05241_,12.545
_02670_,12.54
_02735_,12.54
_04835_,12.54
cpuregs.regs\[20\]\[6\],12.54
cpuregs.regs\[25\]\[8\],12.54
cpuregs.regs\[5\]\[29\],12.54
_00422_,12.525
_07909_,12.52
_02741_,12.5
_03201_,12.5
_03295_,12.5
_06169_,12.5
_07103_,12.5
_03216_,12.48
_03484_,12.48
_04877_,12.48
_07567_,12.48
_02586_,12.46
_05036_,12.46
cpuregs.regs\[21\]\[2\],12.46
cpuregs.regs\[29\]\[2\],12.46
_04113_,12.44
_05693_,12.44
cpuregs.regs\[9\]\[13\],12.44
_03538_,12.42
_04922_,12.42
_02190_,12.38
_07152_,12.38
_07756_,12.38
_04578_,12.36
net350,12.36
net357,12.36
net364,12.36
net371,12.36
net343,12.36
_04599_,12.34
_05482_,12.34
count_cycle\[48\],12.34
cpuregs.regs\[25\]\[13\],12.34
cpuregs.regs\[25\]\[2\],12.34
cpuregs.regs\[29\]\[12\],12.34
_08082_,12.33
_02821_,12.32
_03581_,12.32
cpuregs.regs\[17\]\[10\],12.32
_02443_,12.3
_05582_,12.3
_08231_,12.3
cpuregs.regs\[0\]\[28\],12.3
_04245_,12.29
_05865_,12.28
_07027_,12.28
_08287_,12.26
_05664_,12.24
cpuregs.regs\[21\]\[23\],12.24
cpuregs.regs\[9\]\[22\],12.24
_02745_,12.22
_03625_,12.22
_05511_,12.22
_08114_,12.22
_03922_,12.2
_04958_,12.2
_05146_,12.2
_05148_,12.2
_06958_,12.2
_08368_,12.2
cpuregs.regs\[15\]\[18\],12.2
_03497_,12.19
_05731_,12.19
_03435_,12.18
_05942_,12.18
_07110_,12.18
_02714_,12.16
_04153_,12.16
_08171_,12.16
_08307_,12.16
_05303_,12.15
cpi_rs1[19],12.14
_08036_,12.13
_02521_,12.12
_04548_,12.12
_07825_,12.12
cpuregs.regs\[25\]\[9\],12.12
net375,12.12
_02321_,12.1
_06651_,12.1
_07910_,12.1
count_cycle\[63\],12.1
count_instr\[24\],12.1
_01586_,12.095
cpuregs.regs\[2\]\[21\],12.095
cpuregs.regs\[6\]\[25\],12.095
_01371_,12.085
_05626_,12.08
_05713_,12.08
_05746_,12.08
_06198_,12.08
_07292_,12.08
cpuregs.regs\[12\]\[2\],12.08
cpuregs.regs\[24\]\[5\],12.08
instr_slti,12.08
_07084_,12.06
_03819_,12.04
_06523_,12.04
_07652_,12.04
_08262_,12.04
cpuregs.regs\[2\]\[3\],12.03
_00760_,12.025
_02742_,12.02
_03210_,12.02
_05410_,12.02
_07578_,12.02
_08079_,12.02
_01799_,12
_02366_,12
_04155_,12
_05247_,12
cpuregs.regs\[15\]\[9\],12
cpuregs.regs\[19\]\[15\],12
cpuregs.regs\[19\]\[5\],12
_07611_,11.98
cpuregs.regs\[9\]\[25\],11.98
_00992_,11.975
_02538_,11.96
_04984_,11.96
_05437_,11.96
_08017_,11.96
_00857_,11.945
_02238_,11.94
_03721_,11.94
_04580_,11.94
_06786_,11.94
_02436_,11.92
_03498_,11.92
_05117_,11.92
_05382_,11.92
_06837_,11.9
net351,11.9
net358,11.9
net365,11.9
net372,11.9
net344,11.9
_02220_,11.88
cpuregs.regs\[19\]\[31\],11.88
reg_sh\[1\],11.88
_01356_,11.875
cpuregs.regs\[18\]\[10\],11.875
_06893_,11.86
cpuregs.regs\[8\]\[2\],11.86
_05861_,11.84
_07350_,11.84
_02084_,11.825
_02737_,11.82
_03001_,11.82
_03744_,11.785
_02326_,11.78
_03251_,11.78
_03324_,11.78
_06052_,11.78
cpuregs.regs\[21\]\[30\],11.78
cpuregs.regs\[23\]\[16\],11.78
_06027_,11.76
cpuregs.regs\[24\]\[23\],11.76
net282,11.76
_02317_,11.74
_07243_,11.74
cpuregs.regs\[0\]\[19\],11.74
_02654_,11.73
_06454_,11.72
_06610_,11.72
_06831_,11.72
_07126_,11.72
_01543_,11.705
_02428_,11.7
_03580_,11.7
_03947_,11.7
_05947_,11.7
_06365_,11.7
_06425_,11.7
_08110_,11.7
net251,11.7
net173,11.69
_03607_,11.68
_03948_,11.68
cpi_rs1[18],11.68
cpi_rs1[25],11.68
cpi_rs2[0],11.68
cpi_rs2[14],11.68
cpi_rs2[21],11.68
cpi_rs2[28],11.68
cpi_rs2[7],11.68
cpuregs.regs\[16\]\[18\],11.68
eoi[16],11.68
eoi[23],11.68
eoi[2],11.68
eoi[30],11.68
eoi[9],11.68
mem_la_addr[15],11.68
mem_la_wdata[15],11.68
cpuregs.regs\[18\]\[17\],11.67
_03471_,11.66
_06622_,11.66
_07488_,11.66
_07708_,11.66
_08108_,11.66
cpuregs.regs\[17\]\[19\],11.66
cpuregs.regs\[22\]\[21\],11.66
cpuregs.regs\[29\]\[26\],11.66
_04347_,11.65
_06944_,11.64
_07536_,11.64
_08219_,11.64
cpuregs.regs\[19\]\[12\],11.64
_03088_,11.62
_05623_,11.62
_05967_,11.62
_07448_,11.62
cpuregs.regs\[15\]\[17\],11.62
cpuregs.regs\[31\]\[21\],11.62
instr_rdcycle,11.62
_00348_,11.605
_05800_,11.6
_02601_,11.585
_02154_,11.58
_02155_,11.58
_03828_,11.58
_04301_,11.58
_05103_,11.58
_06509_,11.58
_07123_,11.58
_07821_,11.58
mem_la_secondword,11.58
_00488_,11.575
_02511_,11.56
_04192_,11.56
_04588_,11.56
_05483_,11.56
_05707_,11.56
_06539_,11.56
_07425_,11.56
_07601_,11.56
_08062_,11.56
_00480_,11.545
_00657_,11.54
_01337_,11.54
_03445_,11.54
_03602_,11.54
_03610_,11.54
_04876_,11.54
_08141_,11.54
cpuregs.regs\[12\]\[3\],11.54
cpuregs.regs\[4\]\[10\],11.54
cpuregs.regs\[4\]\[6\],11.54
_03314_,11.535
_00406_,11.525
_02464_,11.525
_03350_,11.52
_03827_,11.52
_05335_,11.52
cpuregs.regs\[23\]\[20\],11.52
_07473_,11.5
_07649_,11.5
cpuregs.regs\[16\]\[15\],11.5
cpuregs.regs\[24\]\[29\],11.5
_01272_,11.485
_03086_,11.48
_04361_,11.48
_04373_,11.48
_04933_,11.48
_05291_,11.48
_05739_,11.48
_06203_,11.48
_08104_,11.465
cpuregs.regs\[26\]\[19\],11.465
net303,11.44
net313,11.44
net314,11.44
net315,11.44
net317,11.44
net318,11.44
net319,11.44
net320,11.44
net321,11.44
net322,11.44
net304,11.44
net324,11.44
net325,11.44
net326,11.44
net327,11.44
net328,11.44
net329,11.44
net331,11.44
net332,11.44
net305,11.44
net333,11.44
net334,11.44
net306,11.44
net307,11.44
net308,11.44
net310,11.44
net311,11.44
net312,11.44
net337,11.44
net338,11.44
net339,11.44
net340,11.44
net352,11.44
net353,11.44
net354,11.44
net355,11.44
net356,11.44
net359,11.44
net341,11.44
net360,11.44
net361,11.44
net362,11.44
net363,11.44
net366,11.44
net367,11.44
net368,11.44
net369,11.44
net342,11.44
net370,11.44
net373,11.44
net374,11.44
net345,11.44
net346,11.44
net347,11.44
net348,11.44
net349,11.44
cpuregs.regs\[26\]\[13\],11.43
_03706_,11.42
_04879_,11.42
_05634_,11.42
cpuregs.regs\[4\]\[5\],11.42
net272,11.42
net279,11.42
_01208_,11.405
_04264_,11.4
_00808_,11.38
_02413_,11.38
_01432_,11.365
_00543_,11.36
_02044_,11.36
_02936_,11.36
_03712_,11.36
_04698_,11.36
_06514_,11.36
_07016_,11.36
_07090_,11.36
_07806_,11.36
_03552_,11.34
_05622_,11.34
_06244_,11.32
cpuregs.regs\[8\]\[16\],11.32
_03544_,11.315
_02492_,11.3
_07418_,11.3
cpuregs.regs\[16\]\[19\],11.3
_01271_,11.285
_02193_,11.28
_05852_,11.28
cpuregs.regs\[23\]\[9\],11.28
cpuregs.regs\[28\]\[24\],11.28
cpuregs.regs\[31\]\[10\],11.28
_02287_,11.27
_01852_,11.26
_02965_,11.26
_04571_,11.26
_04741_,11.26
_07358_,11.26
_08146_,11.26
_00418_,11.245
_02368_,11.24
_03952_,11.24
_03990_,11.24
_05062_,11.24
_05722_,11.24
_06437_,11.24
_06537_,11.24
_06916_,11.24
_07062_,11.24
_07647_,11.24
net269,11.24
_04482_,11.23
_03148_,11.22
cpi_rs1[26],11.22
cpi_rs2[15],11.22
cpi_rs2[1],11.22
cpi_rs2[22],11.22
cpi_rs2[29],11.22
cpi_rs2[8],11.22
eoi[10],11.22
eoi[17],11.22
eoi[24],11.22
eoi[31],11.22
eoi[3],11.22
mem_la_addr[14],11.22
mem_la_wdata[14],11.22
mem_la_wdata[17],11.22
_00309_,11.205
_00521_,11.205
_02174_,11.2
_03536_,11.2
_03731_,11.2
_04938_,11.2
_07175_,11.2
cpuregs.regs\[13\]\[5\],11.2
net171,11.2
net277,11.2
_02842_,11.195
_04256_,11.18
_07091_,11.18
_07401_,11.18
_08360_,11.18
_05578_,11.17
_01009_,11.165
_06094_,11.165
_02273_,11.16
_03755_,11.16
cpuregs.regs\[16\]\[24\],11.16
_01537_,11.155
_01406_,11.14
cpuregs.regs\[13\]\[8\],11.14
_01887_,11.12
_02757_,11.12
_03791_,11.12
_04905_,11.12
_05072_,11.12
_05620_,11.12
_05671_,11.12
cpuregs.regs\[18\]\[12\],11.115
_02480_,11.1
_03481_,11.1
_05317_,11.08
cpuregs.regs\[9\]\[9\],11.08
net191,11.08
cpuregs.regs\[26\]\[21\],11.075
_01784_,11.06
_02218_,11.06
_03329_,11.06
_04461_,11.06
_02354_,11.04
_04866_,11.04
_05627_,11.04
_07518_,11.04
_08007_,11.04
alu_out_q\[3\],11.04
cpuregs.regs\[16\]\[21\],11.04
_01818_,11.02
_04895_,11.02
_07493_,11.02
_04797_,11
_06532_,11
cpuregs.regs\[5\]\[1\],11
_06250_,10.985
_01759_,10.98
_02446_,10.98
net316,10.98
net323,10.98
net330,10.98
net309,10.98
net302,10.98
_07465_,10.96
cpuregs.regs\[5\]\[14\],10.96
_04685_,10.95
_04144_,10.94
_05186_,10.92
_02976_,10.9
_03508_,10.9
_04465_,10.9
_04857_,10.9
_05526_,10.9
_06753_,10.9
_07303_,10.9
_07644_,10.9
_08202_,10.9
_01738_,10.88
_02055_,10.88
_03594_,10.88
_05781_,10.88
mem_16bit_buffer\[15\],10.88
_01800_,10.86
_04748_,10.86
_05095_,10.86
_06362_,10.86
_06401_,10.86
_08188_,10.86
cpuregs.regs\[30\]\[8\],10.855
_07389_,10.84
_08052_,10.84
_00711_,10.825
_02600_,10.82
_02904_,10.82
_05764_,10.82
_08195_,10.82
_08295_,10.82
cpuregs.regs\[24\]\[11\],10.82
cpuregs.regs\[7\]\[29\],10.82
_02105_,10.8
_02552_,10.8
_06490_,10.8
_06692_,10.8
_01855_,10.78
_02908_,10.78
_03084_,10.78
_04309_,10.78
_04954_,10.78
_05059_,10.78
_07164_,10.78
cpuregs.regs\[16\]\[6\],10.78
_00740_,10.765
count_cycle\[3\],10.76
cpi_rs1[0],10.76
cpi_rs1[11],10.76
cpi_rs1[12],10.76
cpi_rs1[13],10.76
cpi_rs1[14],10.76
cpi_rs1[15],10.76
cpi_rs1[16],10.76
cpi_rs1[17],10.76
cpi_rs1[1],10.76
cpi_rs1[20],10.76
cpi_rs1[21],10.76
cpi_rs1[22],10.76
cpi_rs1[23],10.76
cpi_rs1[24],10.76
cpi_rs1[27],10.76
cpi_rs1[28],10.76
cpi_rs1[29],10.76
cpi_rs1[2],10.76
cpi_rs1[30],10.76
cpi_rs1[31],10.76
cpi_rs1[4],10.76
cpi_rs1[5],10.76
cpi_rs1[6],10.76
cpi_rs1[7],10.76
cpi_rs1[8],10.76
cpi_rs1[9],10.76
cpi_rs2[10],10.76
cpi_rs2[11],10.76
cpi_rs2[12],10.76
cpi_rs2[13],10.76
cpi_rs2[16],10.76
cpi_rs2[17],10.76
cpi_rs2[18],10.76
cpi_rs2[19],10.76
cpi_rs2[20],10.76
cpi_rs2[23],10.76
cpi_rs2[24],10.76
cpi_rs2[25],10.76
cpi_rs2[26],10.76
cpi_rs2[27],10.76
cpi_rs2[2],10.76
cpi_rs2[30],10.76
cpi_rs2[31],10.76
cpi_rs2[3],10.76
cpi_rs2[4],10.76
cpi_rs2[5],10.76
cpi_rs2[6],10.76
cpi_rs2[9],10.76
eoi[0],10.76
eoi[11],10.76
eoi[12],10.76
eoi[13],10.76
eoi[14],10.76
eoi[15],10.76
eoi[18],10.76
eoi[19],10.76
eoi[1],10.76
eoi[20],10.76
eoi[21],10.76
eoi[22],10.76
eoi[25],10.76
eoi[26],10.76
eoi[27],10.76
eoi[28],10.76
eoi[29],10.76
eoi[4],10.76
eoi[5],10.76
eoi[6],10.76
eoi[7],10.76
eoi[8],10.76
mem_la_addr[10],10.76
mem_la_addr[11],10.76
mem_la_addr[13],10.76
mem_la_addr[17],10.76
mem_la_addr[18],10.76
mem_la_addr[19],10.76
mem_la_addr[20],10.76
mem_la_addr[21],10.76
mem_la_addr[22],10.76
mem_la_addr[24],10.76
mem_la_addr[25],10.76
mem_la_addr[26],10.76
mem_la_addr[27],10.76
mem_la_addr[28],10.76
mem_la_addr[29],10.76
mem_la_addr[31],10.76
mem_la_addr[3],10.76
mem_la_addr[4],10.76
mem_la_addr[6],10.76
mem_la_addr[7],10.76
mem_la_addr[8],10.76
mem_la_read,10.76
mem_la_wdata[0],10.76
mem_la_wdata[11],10.76
mem_la_wdata[13],10.76
mem_la_wdata[16],10.76
mem_la_wdata[18],10.76
mem_la_wdata[19],10.76
mem_la_wdata[1],10.76
mem_la_wdata[21],10.76
mem_la_wdata[22],10.76
mem_la_wdata[23],10.76
mem_la_wdata[24],10.76
mem_la_wdata[25],10.76
mem_la_wdata[26],10.76
mem_la_wdata[28],10.76
mem_la_wdata[29],10.76
mem_la_wdata[2],10.76
mem_la_wdata[30],10.76
mem_la_wdata[31],10.76
mem_la_wdata[3],10.76
mem_la_wdata[4],10.76
mem_la_wdata[5],10.76
mem_la_wdata[7],10.76
mem_la_wdata[8],10.76
mem_la_wdata[9],10.76
mem_la_wstrb[0],10.76
mem_la_wstrb[1],10.76
mem_la_wstrb[2],10.76
mem_la_wstrb[3],10.76
trap,10.76
_01473_,10.755
_02788_,10.74
_04519_,10.74
_06558_,10.74
_06616_,10.74
_08253_,10.74
cpuregs.regs\[13\]\[30\],10.74
cpuregs.regs\[8\]\[3\],10.74
mem_wdata[27],10.73
_01810_,10.72
_03093_,10.72
_03427_,10.72
cpuregs.regs\[17\]\[1\],10.72
cpuregs.regs\[23\]\[5\],10.72
cpuregs.regs\[5\]\[31\],10.72
_01619_,10.705
_01636_,10.705
_02051_,10.7
_02431_,10.7
_03707_,10.7
_04489_,10.7
_07658_,10.7
_04902_,10.685
_06632_,10.68
_01900_,10.66
_02878_,10.66
_03133_,10.66
_03147_,10.66
_03183_,10.66
_04515_,10.66
_06290_,10.66
_07364_,10.66
_00084_,10.645
_02854_,10.64
_06600_,10.64
_07527_,10.64
_02554_,10.62
_06402_,10.62
_07287_,10.62
_07501_,10.62
_00497_,10.605
_04627_,10.58
_05930_,10.58
_06639_,10.58
_07157_,10.58
_07801_,10.58
_00161_,10.565
_00419_,10.565
_00722_,10.565
_04467_,10.56
_05550_,10.56
_06351_,10.56
_07619_,10.56
_08355_,10.56
_06092_,10.54
mem_do_rdata,10.54
_05268_,10.52
_05776_,10.52
_07571_,10.51
cpuregs.regs\[15\]\[10\],10.5
cpuregs.regs\[17\]\[22\],10.5
_01727_,10.46
_02129_,10.46
_04152_,10.46
_05164_,10.46
_05435_,10.46
_07524_,10.46
_03016_,10.44
_03144_,10.44
_04488_,10.44
_04820_,10.44
_07168_,10.44
_08045_,10.44
_01777_,10.42
_07338_,10.42
_07502_,10.42
_08091_,10.42
cpuregs.regs\[8\]\[30\],10.42
_04917_,10.4
_05023_,10.4
_06361_,10.4
_07394_,10.4
_07842_,10.4
_02823_,10.38
cpuregs.regs\[16\]\[22\],10.38
cpuregs.regs\[24\]\[22\],10.38
_01014_,10.365
_01910_,10.36
_05125_,10.36
_06599_,10.36
_06721_,10.36
_06896_,10.36
_07330_,10.36
_07341_,10.36
_08075_,10.36
cpuregs.regs\[3\]\[15\],10.36
cpuregs.regs\[6\]\[27\],10.36
_02573_,10.34
_03393_,10.34
_02244_,10.32
_03020_,10.32
_03860_,10.32
_05605_,10.32
_05846_,10.32
_06395_,10.32
_06464_,10.32
_04793_,10.3
_05727_,10.3
cpi_rs1[10],10.3
cpi_rs1[3],10.3
mem_la_addr[12],10.3
mem_la_addr[16],10.3
mem_la_addr[23],10.3
mem_la_addr[2],10.3
mem_la_addr[30],10.3
mem_la_addr[9],10.3
mem_la_wdata[10],10.3
mem_la_wdata[12],10.3
mem_la_wdata[20],10.3
mem_la_wdata[27],10.3
mem_la_wdata[6],10.3
mem_la_write,10.3
_01828_,10.28
_02637_,10.28
_03901_,10.28
_06133_,10.28
_06466_,10.28
_06553_,10.28
_06649_,10.28
_06785_,10.28
cpuregs.regs\[20\]\[23\],10.28
cpuregs.regs\[29\]\[31\],10.28
_00291_,10.265
_00470_,10.26
_00780_,10.26
_01757_,10.26
_03618_,10.26
_07463_,10.26
_01574_,10.245
_01665_,10.245
_02127_,10.24
_05907_,10.24
_06986_,10.24
_07873_,10.24
_08187_,10.24
cpuregs.regs\[3\]\[27\],10.24
_00362_,10.235
_04639_,10.23
_07286_,10.22
_02003_,10.2
_03585_,10.2
_03820_,10.2
_03821_,10.2
_04432_,10.2
_07316_,10.2
_07377_,10.2
_07415_,10.2
_08021_,10.2
_08276_,10.2
_01391_,10.185
_03430_,10.18
_05580_,10.18
_05706_,10.18
_07814_,10.18
_02529_,10.16
_05589_,10.16
_07086_,10.16
_07260_,10.16
_08290_,10.16
cpuregs.regs\[16\]\[9\],10.16
cpuregs.regs\[24\]\[31\],10.16
reg_out\[14\],10.15
_01583_,10.145
_02258_,10.145
_06170_,10.14
_07978_,10.14
_00636_,10.125
_02346_,10.12
_02734_,10.12
_03699_,10.12
_04243_,10.12
_05859_,10.12
_08006_,10.12
cpuregs.regs\[25\]\[20\],10.12
_02566_,10.1
_02782_,10.1
_03202_,10.1
_04967_,10.1
_01544_,10.08
_03164_,10.08
instr_sltiu,10.08
_04790_,10.06
_03112_,10.04
_05486_,10.04
cpuregs.regs\[21\]\[3\],10.04
cpuregs.regs\[24\]\[10\],10.04
_01947_,10.02
_03812_,10.02
_07280_,10
_07791_,10
_02239_,9.98
_02276_,9.98
_02372_,9.98
_06046_,9.98
_07551_,9.98
_07638_,9.98
_08109_,9.98
net273,9.98
_02123_,9.96
_07363_,9.96
_07622_,9.96
_01894_,9.94
_02640_,9.94
_03479_,9.94
_03570_,9.94
_04303_,9.94
_05455_,9.94
_07183_,9.94
_07769_,9.94
_08166_,9.94
cpuregs.regs\[12\]\[11\],9.94
cpuregs.regs\[3\]\[3\],9.94
mem_16bit_buffer\[13\],9.94
_02551_,9.92
_04929_,9.9
_04957_,9.9
_06826_,9.9
_07085_,9.9
cpuregs.regs\[25\]\[19\],9.9
cpuregs.regs\[27\]\[24\],9.9
cpuregs.regs\[5\]\[8\],9.9
_02106_,9.88
_02756_,9.88
_04455_,9.88
_06690_,9.88
_06705_,9.88
_06937_,9.88
_07127_,9.88
_00174_,9.865
_02966_,9.86
_03125_,9.86
_05093_,9.86
_05156_,9.86
_06372_,9.86
_06461_,9.86
_06996_,9.86
_07033_,9.86
_07266_,9.86
_07581_,9.86
_04711_,9.84
_05629_,9.84
_01451_,9.835
_03009_,9.82
_03153_,9.82
_04714_,9.82
_05248_,9.82
_06501_,9.82
_07655_,9.82
_07718_,9.82
_07771_,9.82
_08273_,9.82
count_instr\[19\],9.82
cpuregs.regs\[1\]\[11\],9.82
net265,9.82
_00749_,9.805
_01718_,9.8
_01745_,9.8
_05105_,9.8
_05579_,9.8
_07136_,9.8
cpuregs.regs\[13\]\[9\],9.8
cpuregs.regs\[25\]\[24\],9.8
cpuregs.regs\[27\]\[10\],9.8
_00728_,9.785
_04991_,9.78
_05420_,9.78
_05884_,9.78
_06585_,9.78
_07758_,9.78
_08139_,9.78
_02872_,9.76
_06919_,9.76
_07145_,9.76
_01793_,9.74
_02405_,9.74
_02827_,9.74
_04655_,9.74
_04815_,9.74
_06350_,9.74
_07549_,9.74
_00328_,9.735
_01922_,9.72
