net,length_um
_10932_,238.08
_16421_,237.38
_16086_,237.22
_14141_,236.92
_12958_,236.68
_09083_,236.65
_16776_,236.56
_12789_,235.97
_13439_,235.65
_09813_,235.54
_18062_,235.06
_14375_,235.04
_11654_,234.88
_10497_,234.83
_12731_,234.64
_21135_,234.42
_17848_,234.29
_19511_,234.27
_11366_,234.23
_12717_,234.18
_17740_,233.93
_10228_,233.9
_16645_,233.47
_08606_,233.3
_20554_,233
_17073_,232.98
_23420_,232.86
_08635_,232.8
_16774_,232.32
_09806_,232.3
_16417_,232.3
_13509_,232.195
_10941_,232.16
_19523_,232.12
_13145_,231.91
_11586_,231.81
_19099_,231.54
_11596_,231.53
_09676_,231.38
_21815_,231.23
_10472_,231.16
_21168_,231.06
_21203_,230.95
_11217_,230.87
_24069_,230.87
_11590_,230.68
_11309_,230.56
_13917_,230.44
_17071_,229.48
_09440_,229.3
_18064_,229.16
_22306_,229.14
_13261_,229.12
_14137_,228.4
_24009_,228.1
_11274_,228.09
_23388_,227.65
_11446_,227.46
_09578_,227.3
mem\[2\]\[27\],227.27
_16757_,226.98
_10684_,226.78
_21817_,226.76
_11584_,226.51
_19103_,226.21
_11294_,226.14
_16431_,226.02
_09434_,225.66
_22749_,225.42
_18513_,224.85
_22542_,224.78
_08608_,224.73
_10611_,224.7
_10598_,224.44
_23828_,224.44
_11856_,224.42
_17753_,224.35
_09668_,224.32
_13921_,224.04
_21895_,223.89
_11285_,223.71
_10942_,223.69
_12431_,223.52
_08899_,223.43
mem\[2\]\[28\],223.42
_10352_,223.32
_23625_,223.32
_11115_,223.2
_13500_,223.06
_13999_,222.91
_12781_,222.66
_09929_,222.58
_11971_,222.36
_21640_,222.315
_13979_,222.08
_08556_,221.84
_16614_,221.84
_09452_,221.78
_12629_,221.74
_08634_,221.71
_08956_,221.42
_12892_,221.42
_08559_,221.34
_12784_,221.3
_21739_,221.265
_10205_,221.14
_11741_,221.12
_11071_,221.055
_17749_,220.995
_20085_,220.995
_22522_,220.92
_23209_,220.81
_10084_,220.76
_11157_,220.74
_13923_,220.72
_08621_,220.31
_10841_,220.3
_16784_,220.3
_11519_,220.26
_10072_,220.23
_09171_,220.1
_23627_,219.86
_11585_,219.67
_12783_,219.6
_10630_,219.52
_21220_,219.41
_10778_,219.4
_11116_,219.09
_13166_,218.99
_10996_,218.97
_23631_,218.96
_14126_,218.655
_11591_,218.58
_21889_,218.44
_22104_,218.42
_09684_,218.4
_19418_,218.24
_12997_,218.23
_19749_,218.06
_16088_,217.97
_13461_,217.93
_13443_,217.84
_13507_,217.82
_10777_,217.65
_23635_,217.4
_18362_,217.25
_11451_,217.12
_17434_,216.955
_10976_,216.86
_13233_,216.7
_16084_,216.66
_11437_,216.58
_11706_,216.14
_22096_,216.11
_15050_,216.03
_11350_,215.86
_11212_,215.795
_11381_,215.64
_10340_,215.58
_21845_,215.24
_23845_,215.24
_19437_,215.06
_18331_,215.035
_12843_,215
_11033_,214.84
_12720_,214.33
_13478_,214.22
_18087_,214
_09437_,213.76
_13915_,213.56
_22108_,213.42
_10898_,213.32
_18522_,213.06
_11288_,213
clknet_6_63_0_clk,212.98
net62,212.96
_18558_,212.825
_18510_,212.82
_12870_,212.74
_19519_,211.92
_21901_,211.78
_19105_,211.72
_19101_,211.64
_13515_,211.42
_12772_,211.34
_19517_,211.32
_11030_,211.12
mem\[2\]\[30\],210.95
_11936_,210.64
_10674_,210.63
_16412_,210.58
_11301_,210.52
_16584_,210.52
_19414_,210.4
_12686_,210.32
_13958_,210.19
mem\[2\]\[26\],210.11
_13919_,210.07
_17743_,210
_11216_,209.925
_08548_,209.58
_23205_,209.4
_14135_,209.33
_17999_,209.24
_22544_,209.1
_12201_,208.98
_16408_,208.91
_16749_,208.9
_23414_,208.895
_16438_,208.72
_13325_,208.67
_23186_,208.64
_23368_,208.53
_11296_,208.45
_12086_,207.86
_11075_,207.8
_18500_,207.78
_13390_,207.715
_11163_,207.7
_21837_,207.6
_20646_,207.52
_21897_,207.52
_23839_,207.42
_10997_,207.41
_20967_,207.385
_09653_,207.31
_23328_,206.72
_16675_,206.55
_12229_,206.04
_15081_,205.935
_13001_,205.86
_10895_,205.84
_11213_,205.815
_12546_,205.78
_12661_,205.72
_08420_,205.71
_21843_,205.56
_12694_,205.555
_11709_,205.46
_21839_,205.39
_16863_,205.38
_22310_,205.25
_21172_,205.18
_22965_,205.12
_13511_,204.99
_23623_,204.94
_18461_,204.92
_13231_,204.78
net61,204.65
_23618_,204.62
_17979_,204.52
_12700_,204.48
_14120_,204.32
_11568_,204.25
_13459_,204.055
_24089_,203.925
_10828_,203.88
_19181_,203.76
_11233_,203.74
_19739_,203.71
_11168_,203.38
_09170_,203.28
_13225_,203.12
_19435_,203
_09947_,202.98
_19179_,202.92
_09433_,202.86
_16078_,202.78
_18390_,202.66
_17128_,202.01
_14365_,201.98
_10956_,201.9
_18429_,201.88
_16751_,201.84
_08953_,201.82
_23819_,201.8
mem\[2\]\[29\],201.79
_16755_,201.72
_12337_,201.7
_13703_,201.69
_11026_,201.64
_20972_,201.52
_20980_,201.5
_18525_,201.44
_13463_,201.3
_19463_,201.28
_17088_,201.24
_13431_,201.18
_22526_,200.78
_13187_,200.76
_18301_,200.76
_11647_,200.75
_22754_,200.68
_22762_,200.53
_18076_,200.46
_13102_,200.32
_23130_,200.28
_11162_,199.92
_10836_,199.84
_13465_,199.84
_11224_,199.78
_20562_,199.7
_12316_,199.58
_18342_,199.37
_23888_,199.32
_17080_,199.05
_21210_,199.04
_23633_,198.64
_23215_,198.5
_16454_,198.48
_12671_,198.44
_23949_,198.41
_21137_,198.4
_23418_,198.17
_09792_,197.96
_12792_,197.86
_19515_,197.8
_20517_,197.78
_10762_,197.7
_19441_,197.67
_20552_,197.62
_09532_,197.6
mem\[16\]\[17\],197.5
_08628_,197.4
_16419_,197.275
_10837_,197.14
_19439_,197.08
_11434_,196.96
_10219_,196.82
_17888_,196.82
_18383_,196.72
_18119_,196.66
_16410_,196.62
_17700_,196.55
_11592_,196.51
_16406_,196.28
_11999_,196
_16759_,195.96
_11609_,195.94
_16747_,195.84
_23759_,195.84
_18507_,195.32
_21874_,195.07
_23126_,194.82
_22100_,194.6
_12726_,194.42
_16782_,194.36
_20974_,194.22
_18519_,194.2
_12938_,194.18
_11385_,194.06
_16440_,193.96
_09638_,193.9
_12688_,193.88
_11694_,193.66
_10329_,193.59
_18009_,193.55
_11622_,193.54
_13227_,193.51
_22517_,193.46
_08581_,193.455
_10756_,193.38
_11623_,193.3
_20605_,193.26
_11569_,193.25
_10061_,193.14
_14133_,192.96
mem\[2\]\[24\],192.94
_22316_,192.92
_12683_,192.79
_18852_,192.62
_11325_,192.6
_13700_,192.2
_24049_,192.06
_20456_,192.005
_14371_,191.94
_10865_,191.68
_23629_,191.52
_11522_,191.41
_17724_,191.4
_18812_,191.31
_11567_,191.2
_22489_,191.18
_20765_,190.92
_10460_,190.84
_14745_,190.76
_20666_,190.75
_13447_,190.64
_23843_,190.59
_11058_,190.41
_13712_,190.4
_12291_,190.36
_23338_,190.36
_16092_,190.3
_20556_,190.295
_15736_,190.08
_11821_,189.88
_18054_,189.6
_18040_,189.41
_23180_,189.365
_11291_,189.36
_11103_,189.26
_09350_,189.195
_21887_,189.18
_12795_,189.12
_12819_,188.98
_19745_,188.86
_11223_,188.83
_23348_,188.8
_08485_,188.6
_22758_,188.48
_18058_,188.44
_13553_,188.275
_11023_,188.24
_12798_,188.22
_10503_,187.92
_14367_,187.86
_11015_,187.84
_11545_,187.82
_12751_,187.82
_23182_,187.82
_18139_,187.7
_23184_,187.7
_09390_,187.68
_14019_,187.54
_19424_,187.51
_11226_,187.5
_21170_,187.49
_22534_,187.38
_10991_,187.3
_22102_,187.24
_18159_,187.18
_21841_,187.155
_13450_,187.14
_24029_,187.1
_16436_,186.97
_16444_,186.59
_17751_,186.56
_13217_,186.52
_13455_,186.48
_13709_,186.35
_17730_,186.28
_16427_,186.16
_22314_,185.95
_11070_,185.94
_20584_,185.94
_16446_,185.885
_11287_,185.72
_12790_,185.67
_10864_,185.58
_11018_,185.18
_12396_,184.98
_16404_,184.94
_11154_,184.84
mem\[16\]\[16\],184.82
_20746_,184.72
_12680_,184.46
_09442_,184.34
_11054_,184.32
_11227_,184.31
_11506_,184.27
_20806_,184.26
_10700_,184.22
_22973_,184.2
_16564_,184.09
_10486_,183.92
_20558_,183.9
_22022_,183.9
_09570_,183.88
_24109_,183.82
_13079_,183.76
_09518_,183.72
_12574_,183.66
_22530_,183.6
_19755_,183.58
_23841_,183.4
_13925_,183.32
_11421_,183.18
_15093_,183.14
_20299_,182.97
_13694_,182.96
_11564_,182.82
_23318_,182.31
_13687_,182.1
_09781_,182
_10500_,181.68
_17086_,181.5
_22971_,181.48
_18711_,181.46
_15087_,181.29
_16450_,181.29
_08728_,181.1
_23548_,181.02
_08278_,180.98
_12773_,180.8
_14363_,180.78
_16753_,180.53
_18269_,180.495
_21164_,180.36
_21189_,180.295
mem\[31\]\[23\],180.13
_22975_,180.12
_23398_,180.02
_18210_,179.98
_08640_,179.9
clknet_6_1_0_clk,179.89
_11386_,179.78
_12796_,179.76
mem\[2\]\[25\],179.76
_10992_,179.65
_16090_,179.63
_11546_,179.61
_23194_,179.6
_12521_,179.46
_20958_,179.355
_23424_,179.26
_08632_,179.2
_17090_,179.1
_09911_,179.04
_22524_,179.04
_21212_,179.02
_23258_,178.95
_09169_,178.92
_17949_,178.92
_12406_,178.9
_09371_,178.88
_20968_,178.85
clknet_6_13_0_clk,178.84
_19747_,178.82
_21885_,178.66
_09537_,178.42
_16724_,178.42
_21139_,178.32
_11581_,178.24
_11924_,178.2
_22191_,178.18
_23508_,178.1
_19406_,177.96
_22052_,177.84
_23422_,177.6
_17094_,177.57
_23124_,177.515
_23468_,177.47
_21432_,177.44
_11055_,177.43
_14118_,177.36
_16423_,177.28
_18056_,177.23
_23412_,176.99
_09448_,176.9
_18311_,176.54
_12459_,176.3
_18435_,176.26
_10623_,176.18
_22546_,176.155
_16594_,176.045
_17322_,175.74
_12736_,175.65
_18030_,175.41
_18049_,175.39
_14743_,175.16
_12801_,175.14
_23211_,174.915
_09349_,174.82
_12344_,174.8
_21980_,174.74
_12913_,174.58
_11458_,174.46
_19422_,174.46
_23378_,174.46
_16778_,174.42
_13706_,174.4
_11565_,174.38
_18108_,174.34
_21146_,173.86
_12723_,173.5
_23448_,173.46
_20454_,173.4
_21155_,173.4
_10921_,173.32
_15096_,173.295
_16742_,173.24
_13434_,173.22
_17075_,173.18
_12729_,173
_18570_,173
_23237_,172.96
_23679_,172.95
_19183_,172.76
_12754_,172.68
_16705_,172.34
_10883_,172.3
_21185_,172.265
clknet_6_2_0_clk,172.18
_10802_,172.08
_17115_,171.9
_20607_,171.84
_18240_,171.8
_17918_,171.74
_18681_,171.74
_12979_,171.72
_10736_,171.7
_12281_,171.62
_21037_,171.61
_13124_,171.58
_17354_,171.48
_17719_,171.44
_08639_,171.33
_15226_,171.32
_15751_,171.19
_08594_,170.87
_09173_,170.81
_12511_,170.7
_24059_,170.69
_23427_,170.64
_09227_,170.59
_12739_,170.5
_12107_,170.44
mem\[31\]\[22\],170.42
_17775_,170.36
_12995_,170.34
_08466_,170.32
_11057_,170.32
_14114_,170.18
_17069_,170.06
_20908_,170.04
_17726_,169.84
_21166_,169.8
_11610_,169.47
_10188_,169.43
_08631_,169.3
_18413_,169.28
_16655_,169.26
_21646_,169.08
_08863_,169.04
_18168_,168.915
_09447_,168.86
_23528_,168.855
_11809_,168.74
_20236_,168.7
_14187_,168.58
_23868_,168.18
_12051_,168.14
mem\[16\]\[31\],168.08
_20767_,167.9
_13977_,167.81
_20449_,167.755
_11748_,167.7
_14640_,167.62
_23989_,167.52
_17092_,167.495
_12626_,167.4
_13229_,167.2
_17745_,167.2
_23020_,167.17
_19172_,167.155
_22312_,167.04
_15742_,166.8
_13470_,166.74
_18766_,166.72
_21831_,166.56
mem\[16\]\[18\],166.54
_12114_,166.36
_18321_,166.32
_11595_,166.26
_18691_,166.245
_20626_,166.16
_21027_,166.08
_13449_,166.02
_18721_,165.995
_11716_,165.99
_20716_,165.75
_17747_,165.72
_18385_,165.675
_20984_,165.59
_22098_,165.52
_22308_,165.5
_13208_,165.33
_12636_,165.24
_11418_,165.23
_17058_,165.14
_08421_,165.1
_09246_,165.07
_15135_,164.98
_09129_,164.82
_16076_,164.73
_21160_,164.71
_21655_,164.68
_17209_,164.58
_20132_,164.58
_22322_,164.54
_12176_,164.46
_22320_,164.455
_22002_,164.39
_17710_,164.36
_12061_,164.18
_14145_,164.08
_09174_,163.9
_16743_,163.82
_18155_,163.81
_11028_,163.78
_13697_,163.72
_16116_,163.72
_13667_,163.62
_18068_,163.61
_21649_,163.6
_22252_,163.58
_15090_,163.56
net60,163.56
_13647_,163.51
_14160_,163.44
_21214_,163.42
_18456_,163.28
_13368_,163.22
_16074_,163.22
_21218_,163.21
_22532_,163.195
_20736_,163.14
_16745_,163.1
_09466_,162.9
_11831_,162.88
clknet_leaf_213_clk,162.72
_19912_,162.58
_22700_,162.52
_16727_,162.44
_11321_,162.36
_12733_,162.29
_19177_,162.28
_21162_,162.26
_11992_,162.2
_19294_,162.2
_20513_,162.2
_13005_,162.16
_11320_,162.08
mem\[8\]\[16\],161.88
_19648_,161.86
_20519_,161.84
_11946_,161.72
_20165_,161.645
_17588_,161.56
_16813_,161.42
_08782_,161.4
_18078_,161.38
_10799_,161.22
_20978_,161.2
_19617_,161.12
_09322_,161.04
_21222_,161
_12999_,160.98
_18426_,160.79
_20603_,160.775
_22941_,160.76
_21216_,160.75
_20938_,160.66
_11319_,160.53
_16793_,160.49
_11939_,160.3
_17756_,160.26
_22202_,160.24
_18539_,160.16
_16335_,160.14
_13241_,160
_17039_,159.68
_13281_,159.49
_17825_,159.44
_18110_,159.44
_14127_,159.37
_16695_,159.04
_23298_,158.93
_10686_,158.88
_10886_,158.78
_22042_,158.7
_22764_,158.69
_24039_,158.64
_13411_,158.6
_12757_,158.49
_22557_,158.49
_14898_,158.48
_12166_,158.36
_16400_,158.3
_08925_,158.22
_14398_,158.09
_13235_,158.02
_15745_,158
_22518_,157.905
_23659_,157.78
_19507_,157.49
_15738_,157.45
_16402_,157.38
_22422_,157.3
_22072_,157.26
_09300_,157.16
_13303_,157.16
mem\[16\]\[19\],157.02
_16114_,156.82
_20195_,156.78
_18060_,156.73
_23799_,156.68
_08721_,156.62
_16222_,156.62
_16072_,156.6
_23478_,156.6
_16895_,156.58
_18180_,156.52
_23609_,156.49
_11633_,156.48
_19627_,156.48
_23000_,156.48
_20987_,156.44
_14749_,156.34
_21387_,156.34
_19014_,156.22
mem\[15\]\[20\],156.18
_16094_,156.08
_22528_,156.07
_23060_,155.98
_22977_,155.94
_18953_,155.9
_12903_,155.88
_23128_,155.88
mem\[16\]\[30\],155.8
_22550_,155.73
_19110_,155.68
_16104_,155.6
_14778_,155.57
_16376_,155.57
_18170_,155.51
_11490_,155.46
_13563_,155.45
_18200_,155.34
_23190_,155.32
_13909_,155.15
_19860_,155.12
_16098_,155.06
_22756_,154.9
_23278_,154.66
_14357_,154.59
_22382_,154.56
_16635_,154.46
_18260_,154.46
_18074_,154.29
_20464_,154.29
_22442_,154.28
mem\[15\]\[22\],154.25
_18861_,154.17
_14152_,154.14
_13472_,154.02
_20523_,153.95
_15165_,153.94
_18983_,153.86
_14671_,153.83
_21195_,153.78
_08595_,153.77
_12988_,153.76
_18071_,153.68
_19819_,153.59
_14116_,153.51
_15389_,153.48
_11049_,153.39
_19982_,153.355
_21637_,153.32
_20508_,153.28
_22271_,153.28
_14753_,153.07
_21699_,153.01
_22304_,152.935
_17084_,152.74
_16425_,152.68
_11501_,152.66
_22931_,152.61
_22032_,152.5
mem\[8\]\[22\],152.5
_21540_,152.46
_17344_,152.43
_20976_,152.38
_22548_,152.34
_20458_,152.295
_12969_,152.28
_22789_,152.28
_19189_,152.22
_15317_,152.21
_10922_,152.2
_16935_,152.14
clknet_leaf_10_clk,152.095
_18822_,152.08
_23358_,151.95
_20359_,151.84
_15195_,151.77
mem\[15\]\[21\],151.72
_18549_,151.68
_17821_,151.64
_17385_,151.58
_22491_,151.58
_16429_,151.55
_12672_,151.5
_21630_,151.5
_16574_,151.44
_08994_,151.34
_21226_,151.34
_23638_,151.32
_18157_,151.3
_20525_,151.28
_19187_,151.26
_17527_,151.2
_22131_,151.04
_23929_,151
_14156_,150.95
_18620_,150.94
_21730_,150.9
clknet_leaf_577_clk,150.88
_15047_,150.76
_17082_,150.76
_15099_,150.7
_16554_,150.56
_09265_,150.52
_21408_,150.515
_14162_,150.48
_11612_,150.46
_17728_,150.09
_16415_,150.02
_21133_,150.02
_21992_,149.98
_22091_,149.92
_21306_,149.78
_15286_,149.775
_23829_,149.72
_16604_,149.68
_13453_,149.6
_16314_,149.57
_10863_,149.5
_20982_,149.5
_22889_,149.5
_18373_,149.48
_12745_,149.44
mem\[3\]\[31\],149.38
_23488_,149.36
_10771_,149.34
_14039_,149.31
_20440_,149.21
_17008_,149.19
_22520_,149.07
_11340_,149.045
_23207_,148.92
_14561_,148.9
_12689_,148.86
_14146_,148.68
_08604_,148.64
_12807_,148.53
_23959_,148.53
_13346_,148.5
_17659_,148.44
_16106_,148.28
_23739_,148.28
_20466_,148.22
_14183_,148.14
_19843_,148.09
_16823_,148.02
_22760_,147.98
_20549_,147.96
_22012_,147.9
_16096_,147.66
_16463_,147.64
_09376_,147.48
_15537_,147.48
_21741_,147.48
_13237_,147.36
_10685_,147.32
_19185_,147.32
_22554_,147.32
_09107_,147.28
_18745_,147.26
_18271_,147.22
mem\[16\]\[20\],147.22
clknet_leaf_398_clk,147.2
_14918_,147.18
_11363_,147.08
_11607_,147.06
_23969_,147.04
_11240_,147.02
_18230_,147.02
_13574_,147
_14530_,147
_18798_,146.92
_20928_,146.92
_10743_,146.9
_14226_,146.89
_11504_,146.88
_12787_,146.88
_19776_,146.75
_21130_,146.7
_21835_,146.62
_15307_,146.59
_17858_,146.56
_11237_,146.54
_20868_,146.47
_20452_,146.46
_22766_,146.43
clknet_leaf_556_clk,146.38
_16843_,146.18
_14736_,146.16
clknet_leaf_98_clk,146.16
_13520_,146.1
_16625_,146.095
_10636_,146.09
_09522_,146.08
clknet_leaf_559_clk,146.08
mem\[15\]\[18\],146.04
_22650_,146
_23568_,145.98
_12857_,145.96
_22402_,145.96
_20489_,145.92
_17507_,145.91
mem\[24\]\[1\],145.76
_16865_,145.74
_08734_,145.68
_13401_,145.68
_16110_,145.66
_10637_,145.52
_19444_,145.38
_18789_,145.3
_14479_,145.26
_20012_,145.24
_12222_,145.22
_08914_,145.2
_23416_,145.17
_09196_,145.06
_15569_,145.005
_23749_,144.93
_10001_,144.76
_08989_,144.74
_12817_,144.66
_16442_,144.66
_18661_,144.66
_21007_,144.49
_14154_,144.48
_21620_,144.48
_22559_,144.36
clknet_leaf_424_clk,144.34
_11014_,144.26
_12065_,144.24
_21930_,144.22
_21883_,144.2
_14177_,144.11
_23999_,144.11
_16448_,144.06
_12742_,144.02
_11052_,143.955
clknet_leaf_429_clk,143.86
_10755_,143.84
clknet_leaf_555_clk,143.82
_16955_,143.78
clknet_leaf_267_clk,143.7
_21580_,143.56
clknet_leaf_145_clk,143.5
_19922_,143.48
clknet_leaf_352_clk,143.48
_17291_,143.44
mem\[15\]\[19\],143.42
_11798_,143.4
_22969_,143.355
_18768_,143.35
_18848_,143.26
_18802_,143.24
_20075_,143.16
_20462_,143.12
_21119_,143.07
_20857_,142.96
_11877_,142.94
clknet_leaf_360_clk,142.925
_14459_,142.91
clknet_6_0_0_clk,142.86
mem\[40\]\[29\],142.8
_17060_,142.76
_24139_,142.62
_14378_,142.6
_13069_,142.575
_18763_,142.54
_17049_,142.48
_22670_,142.32
clknet_leaf_679_clk,142.25
_17649_,142.22
_15246_,142.21
_23217_,142.2
clknet_leaf_495_clk,142.11
_22740_,142.08
_12799_,142.03
_14702_,141.95
_13908_,141.92
_17989_,141.88
_10506_,141.86
_17281_,141.68
mem\[8\]\[23\],141.68
_13989_,141.65
_13858_,141.64
_12882_,141.5
_13091_,141.5
_14650_,141.48
_21658_,141.48
_12309_,141.33
_11762_,141.02
_18779_,141.02
_18856_,140.97
_22580_,140.94
_08707_,140.93
_18701_,140.9
_23619_,140.84
_19658_,140.8
_21804_,140.78
_18846_,140.69
_18153_,140.68
_21235_,140.68
_14908_,140.63
_13271_,140.56
_19881_,140.535
_09401_,140.52
_23178_,140.46
_16853_,140.42
_16925_,140.34
_15727_,140.3
_19952_,140.28
_18650_,140.26
_14741_,140.22
clknet_leaf_57_clk,140.18
_12948_,140.16
_18281_,140.12
_18770_,140.12
_19741_,140.1
_16915_,140.08
_20022_,140
_10982_,139.94
_23919_,139.82
_14751_,139.8
clknet_leaf_480_clk,139.71
_19972_,139.68
_14739_,139.64
_09219_,139.56
_11824_,139.54
clknet_leaf_412_clk,139.54
_20043_,139.44
_12748_,139.34
_21720_,139.34
_14788_,139.32
mem\[40\]\[30\],139.32
_15753_,139.24
_22332_,139.215
_13292_,139.21
_23288_,139.17
_23979_,139.15
_19787_,139.14
_22769_,139.14
clknet_leaf_172_clk,139.14
_08819_,139.12
_20560_,139.12
_22859_,139.1
_09222_,138.98
_15506_,138.9
clknet_leaf_496_clk,138.9
_09484_,138.88
_14150_,138.78
_16182_,138.78
_08591_,138.74
mem\[24\]\[0\],138.74
clknet_leaf_120_clk,138.7
_12989_,138.69
_18630_,138.59
_21688_,138.58
_20686_,138.45
mem\[40\]\[25\],138.36
_18420_,138.24
_16524_,138.22
_19175_,138.2
_14848_,138.13
_15989_,137.98
_10394_,137.88
_23689_,137.84
_17732_,137.79
_22222_,137.71
_15557_,137.67
_10505_,137.62
_21208_,137.56
_14122_,137.55
_22967_,137.4
_23149_,137.38
_18148_,137.34
_14551_,137.28
_20268_,137.28
_21970_,137.28
_09025_,137.18
_18528_,137.16
_23010_,137.12
_20888_,137.09
_22181_,137.08
_23192_,137.04
_18052_,137
_18082_,136.99
_19678_,136.99
_22082_,136.98
clknet_leaf_234_clk,136.92
_18352_,136.89
clknet_leaf_700_clk,136.865
_08975_,136.86
clknet_leaf_44_clk,136.795
_21184_,136.765
_21286_,136.76
_19688_,136.695
_23589_,136.64
_14165_,136.6
_13543_,136.56
_18844_,136.44
_22111_,136.44
_11913_,136.4
clknet_leaf_212_clk,136.4
clknet_leaf_423_clk,136.35
_21143_,136.34
_19607_,136.16
_21057_,136.16
_22951_,136.14
_14205_,136.12
_23188_,136.115
_13689_,136.08
_21833_,136.04
_10989_,135.98
_15734_,135.96
_17779_,135.95
_21206_,135.92
_21772_,135.9
_15108_,135.88
_19173_,135.8
_08838_,135.72
_20153_,135.605
_15999_,135.58
_15749_,135.56
_17537_,135.55
_16274_,135.54
_18387_,135.54
_19698_,135.5
_15516_,135.48
_13604_,135.35
_20319_,135.3
_20225_,135.28
_18640_,135.22
mem\[16\]\[23\],135.21
clknet_leaf_692_clk,135.2
_20676_,135.16
_22900_,135.14
_17158_,135.085
_15755_,135.05
_11450_,135.04
_19064_,135.04
_21017_,135
_15019_,134.93
clknet_leaf_220_clk,134.92
_17497_,134.91
_17831_,134.88
_22212_,134.84
_12775_,134.79
_14216_,134.76
_17788_,134.76
_21224_,134.7
_09123_,134.66
_21600_,134.6
_22849_,134.575
_15256_,134.57
_11449_,134.55
_15358_,134.55
_14191_,134.46
_16252_,134.46
_13838_,134.42
_16885_,134.4
clknet_leaf_508_clk,134.4
_12410_,134.38
_18291_,134.32
_19892_,134.32
_09210_,134.29
_13003_,134.28
_16483_,134.28
_19428_,134.27
clknet_leaf_634_clk,134.24
clknet_leaf_291_clk,134.2
_14348_,134.18
_09757_,134.14
_22062_,134.1
_12424_,134.09
_14181_,134.07
_23308_,134.07
_16875_,133.98
_21141_,133.96
_21175_,133.96
_21316_,133.9
_18933_,133.77
_08583_,133.72
_17261_,133.68
_23201_,133.66
clknet_leaf_131_clk,133.64
_18490_,133.6
_20033_,133.6
_21519_,133.56
_14818_,133.54
clknet_leaf_287_clk,133.54
clknet_leaf_248_clk,133.36
clknet_leaf_396_clk,133.32
_23939_,133.29
_21398_,133.24
_11337_,133.14
_09544_,133.12
_14174_,133.12
_21077_,133.045
_18423_,133
_13503_,132.96
_15740_,132.92
_17798_,132.86
_16120_,132.845
mem\[15\]\[17\],132.76
_13735_,132.74
_21762_,132.74
_13380_,132.72
_21098_,132.72
_21560_,132.66
_14590_,132.62
_18019_,132.55
_18912_,132.46
_14948_,132.455
_19597_,132.38
_17138_,132.32
_13531_,132.3
_23779_,132.295
_11342_,132.13
mem\[1\]\[6\],132.06
_10754_,131.91
_09406_,131.88
_12993_,131.88
_14630_,131.88
clknet_leaf_604_clk,131.86
_14361_,131.855
clknet_leaf_616_clk,131.84
_20515_,131.78
_17178_,131.77
_15337_,131.72
_22910_,131.68
_14928_,131.64
_21668_,131.62
_13948_,131.56
_14009_,131.56
clknet_leaf_433_clk,131.54
_14868_,131.4
_14185_,131.38
_14988_,131.38
_13594_,131.22
_19163_,131.18
_14100_,131.14
_19992_,131.12
_10128_,131.1
_10905_,131.1
_14469_,131.06
_12763_,131.02
clknet_leaf_276_clk,131.02
clknet_leaf_365_clk,130.92
_21881_,130.91
_16987_,130.87
_09073_,130.84
_12079_,130.78
_21255_,130.74
_21201_,130.7
mem\[16\]\[21\],130.7
_22963_,130.67
_19709_,130.62
_13584_,130.6
_14600_,130.6
_17823_,130.54
_14050_,130.5
_13606_,130.45
_13745_,130.45
_18776_,130.44
_14158_,130.41
_13938_,130.395
_21356_,130.38
_08618_,130.32
_09904_,130.28
_16345_,130.26
_20430_,130.25
_22452_,130.2
mem\[1\]\[21\],130.2
_15075_,130.17
net52,130.06
_16977_,130.04
_21509_,130.02
_14194_,129.92
_21377_,129.9
_09727_,129.8
_08771_,129.76
clknet_leaf_124_clk,129.7
_20898_,129.645
_21088_,129.6
_15078_,129.58
_16493_,129.555
_21367_,129.54
_17097_,129.5
_18671_,129.5
_22829_,129.42
_20997_,129.38
_20521_,129.31
_10769_,129.3
_14388_,129.29
_17838_,129.24
_18841_,129.24
_18872_,129.22
_16355_,129.18
clknet_leaf_20_clk,129.18
_22590_,129.16
_14489_,129.08
_20053_,129.08
_18106_,129.04
_15069_,128.96
_18165_,128.96
_22232_,128.96
_24079_,128.96
clknet_leaf_620_clk,128.92
_23648_,128.88
mem\[1\]\[16\],128.88
_08856_,128.86
_22640_,128.86
_21458_,128.85
_21187_,128.77
